0,2346
1,2346
2,2347
0,2348
1,2348
3,2349
4,2349
5,2349
3,2350
4,2350
5,2350
3,2351
4,2351
5,2351
3,2352
4,2352
5,2352
6,2353
3,2354
4,2354
5,2354
7,2355
8,2355
3,2356
4,2356
5,2356
3,2357
4,2357
5,2357
3,2358
4,2358
5,2358
3,2359
4,2359
5,2359
3,2360
4,2360
5,2360
9,2361
10,2361
11,2348
11,2362
12,2361
13,2363
0,2364
11,2365
11,2366
0,2367
1,2367
1,2364
3,2368
4,2368
5,2368
0,2369
1,2369
7,2370
3,2371
4,2371
5,2371
0,2372
1,2372
8,2370
3,2373
4,2373
5,2373
7,2374
7,2375
7,2376
14,2377
0,2378
1,2378
7,2379
11,2380
15,2353
7,2381
16,2355
8,2375
7,2382
8,2376
0,2383
1,2383
3,2384
4,2384
5,2384
8,2379
7,2385
3,2386
4,2386
5,2386
14,2387
11,2388
7,2389
7,2390
8,2382
7,2391
8,2385
7,2392
8,2374
8,2389
8,2390
3,2393
4,2393
5,2393
8,2391
8,2392
8,2381
3,2394
4,2394
5,2394
17,2395
14,2396
18,2397
19,2398
11,2399
9,2371
10,2371
12,2371
9,2400
10,2400
12,2400
9,2401
10,2401
12,2401
20,2402
20,2403
3,2404
4,2404
5,2404
16,2370
21,2405
22,2405
19,2406
20,2407
16,2374
0,2361
1,2361
16,2375
16,2376
16,2381
16,2379
3,2408
4,2408
5,2408
9,2409
10,2409
12,2409
23,2388
6,2410
24,2388
14,2411
25,2412
26,2412
20,2413
21,2414
22,2414
19,2415
3,2364
4,2364
5,2364
17,2416
9,2417
3,2418
4,2418
5,2418
7,2419
7,2420
27,2388
28,2388
29,2388
21,2421
22,2421
16,2382
30,2353
31,2353
16,2391
3,2422
4,2422
5,2422
3,2423
4,2423
5,2423
23,2380
16,2392
16,2385
32,2424
10,2417
12,2417
7,2425
16,2390
8,2419
21,2426
22,2426
17,2427
16,2389
0,2428
1,2428
33,2363
34,2388
35,2429
20,2430
7,2431
36,2388
0,2432
1,2432
20,2433
27,2380
28,2380
29,2380
24,2380
7,2434
15,2435
8,2425
37,2436
9,2437
8,2420
7,2438
38,2388
32,2439
0,2384
7,2440
3,2441
4,2441
5,2441
39,2388
40,2388
3,2442
4,2442
5,2442
38,2380
34,2380
41,2380
15,2443
8,2434
3,2444
4,2444
5,2444
11,2445
18,2363
10,2437
12,2437
8,2438
41,2388
42,2429
1,2384
11,2446
8,2431
8,2440
11,2447
25,2448
25,2449
8,2450
7,2450
9,2451
36,2380
17,2452
21,2453
22,2453
0,2371
1,2371
43,2454
44,2454
45,2355
35,2455
42,2455
46,2388
0,2359
15,2456
10,2451
12,2451
46,2380
0,2358
1,2358
39,2380
40,2380
9,2457
47,2458
48,2458
3,2459
4,2459
5,2459
28,2460
23,2460
29,2460
49,2455
50,2455
51,2455
25,2461
37,2425
3,2462
4,2462
5,2462
21,2463
22,2463
17,2464
0,2465
52,2363
53,2363
26,2448
26,2449
1,2359
54,2412
55,2454
56,2466
57,2388
58,2380
59,2388
10,2457
12,2457
60,2380
61,2380
27,2460
25,2467
26,2467
49,2429
50,2429
51,2429
62,2468
63,2468
64,2468
65,2468
66,2468
67,2468
56,2363
0,2422
1,2422
25,2469
26,2469
16,2419
15,2470
9,2471
10,2471
12,2471
9,2472
10,2472
16,2420
68,2473
1,2465
69,2474
70,2474
68,2475
71,2388
72,2388
73,2388
74,2454
60,2388
61,2388
75,2388
76,2388
15,2476
37,2477
77,2380
6,2478
78,2380
79,2380
80,2380
38,2460
34,2460
41,2460
13,2466
16,2425
24,2460
36,2460
26,2461
18,2466
81,2355
9,2422
10,2422
12,2422
9,2479
10,2479
12,2479
12,2472
77,2388
58,2388
23,2480
24,2480
36,2480
82,2481
83,2481
84,2481
85,2481
86,2481
9,2482
10,2482
12,2482
87,2388
78,2388
80,2388
25,2483
26,2483
62,2484
63,2484
64,2484
65,2484
66,2484
67,2484
16,2440
3,2369
4,2369
5,2369
16,2434
68,2485
88,2394
89,2394
90,2394
91,2394
47,2486
48,2486
71,2380
72,2380
73,2380
6,2487
92,2388
93,2363
94,2359
37,2488
95,2489
96,2489
97,2489
98,2489
99,2489
100,2489
101,2388
102,2388
103,2388
39,2460
61,2460
40,2460
104,2455
95,2490
96,2490
97,2490
98,2490
99,2490
100,2490
104,2429
16,2438
15,2491
9,2492
48,2493
105,2454
106,2363
107,2429
108,2429
109,2429
106,2494
16,2431
29,2480
39,2480
79,2388
19,2495
110,2496
82,2497
83,2497
84,2497
85,2497
86,2497
25,2498
87,2380
111,2397
112,2397
113,2397
114,2397
115,2397
33,2397
116,2499
117,2380
118,2496
54,2500
94,2501
119,2388
46,2460
57,2460
59,2460
45,2370
120,2502
121,2502
122,2502
123,2502
124,2502
125,2502
121,2503
122,2503
123,2503
124,2503
125,2503
23,2504
126,2380
75,2380
76,2380
127,2388
128,2388
129,2388
25,2500
60,2460
11,2505
6,2491
130,2455
10,2492
12,2492
131,2355
47,2493
116,2496
45,2382
132,2429
107,2455
108,2455
109,2455
19,2506
28,2480
95,2507
96,2507
97,2507
98,2507
99,2507
100,2507
9,2508
10,2508
12,2508
61,2480
40,2480
133,2429
134,2454
0,2399
1,2399
11,2409
117,2388
16,2450
43,2509
135,2388
136,2388
137,2388
138,2454
139,2449
140,2412
32,2510
33,2511
45,2376
141,2363
142,2512
143,2513
45,2375
17,2412
92,2460
121,2388
122,2388
123,2388
124,2388
125,2388
144,2388
145,2371
146,2371
147,2371
148,2371
149,2371
150,2371
151,2371
28,2504
29,2504
47,2509
48,2509
144,2503
152,2514
35,2515
153,2388
23,2516
45,2379
45,2385
154,2380
155,2388
156,2388
58,2460
78,2460
79,2460
62,2517
63,2517
64,2517
65,2517
66,2517
67,2517
80,2460
45,2389
95,2518
96,2518
97,2518
98,2518
99,2518
100,2518
45,2374
81,2374
17,2519
157,2520
158,2520
130,2429
19,2521
159,2466
2,2522
9,2523
10,2523
12,2523
139,2461
28,2524
23,2524
29,2524
160,2398
94,2388
45,2391
21,2525
22,2525
132,2455
43,2526
27,2480
160,2406
133,2455
161,2371
162,2371
45,2392
163,2496
164,2496
165,2394
31,2527
143,2528
21,2529
22,2529
45,2381
81,2381
166,2454
167,2496
168,2454
169,2394
170,2394
171,2394
172,2394
173,2394
174,2394
175,2394
110,2499
17,2530
176,2478
154,2388
126,2388
143,2531
177,2394
19,2367
45,2390
178,2374
25,2532
179,2449
180,2449
181,2449
182,2449
183,2449
184,2394
74,2394
93,2466
135,2380
136,2380
137,2380
185,2371
186,2449
187,2449
188,2449
189,2449
190,2449
191,2422
68,2533
192,2499
193,2499
194,2388
195,2380
196,2534
197,2534
9,2383
10,2383
12,2383
72,2460
73,2460
129,2460
155,2460
156,2460
198,2460
52,2397
53,2397
24,2504
36,2504
199,2388
200,2501
38,2504
27,2504
34,2504
71,2460
199,2460
201,2478
68,2535
202,2536
203,2536
204,2536
205,2536
42,2515
77,2460
117,2460
206,2388
207,2388
17,2537
120,2503
3,2538
4,2538
5,2538
24,2516
36,2516
19,2359
196,2539
197,2539
208,2380
209,2388
198,2388
210,2388
196,2540
197,2540
211,2466
177,2454
25,2541
26,2541
47,2542
48,2542
17,2359
81,2370
212,2543
213,2509
0,2544
1,2544
214,2545
215,2545
216,2545
217,2545
218,2545
