2215,2422
1288,2598
457,2891
1169,3144
1636,3199
432,3143
993,2964
1329,2809
2052,2557
1087,3043
1872,3242
2029,2826
1384,2898
1513,2775
2025,2998
1039,2955
776,3305
2066,2550
500,2442
1225,2493
1572,3197
2060,2841
2029,3172
920,2757
2183,2972
1743,3117
1425,2408
2052,2724
355,3036
1562,2947
603,3108
1046,2358
1920,2617
604,3091
236,3130
189,3173
2129,2974
1080,2915
2181,2461
1342,2728
198,3231
1011,3093
1930,2429
1375,3009
95,2450
800,2765
1056,3204
2003,3085
1225,3216
489,2415
372,3016
1041,2842
256,2993
89,2410
2326,2460
55,2680
1554,3037
1412,2751
2108,2466
2226,2644
159,3270
233,3027
371,3027
1921,2776
188,2859
1403,2983
1469,2752
714,2750
1489,2534
413,2474
1105,2686
2226,2898
2212,2595
669,3178
66,2710
28,3259
253,2573
940,2563
1326,3174
1344,2987
1438,2696
358,2352
1917,2874
1781,2433
2209,2554
306,3171
1574,2664
1018,2881
1176,3049
592,2862
2128,3210
1028,2651
886,2916
811,2934
1150,2676
2203,2721
537,3297
1311,2610
2023,2376
1904,2416
1654,3181
1684,2462
1439,3248
505,2626
1983,3047
1019,2476
1213,2656
1858,2416
2333,2618
1706,2755
2336,3169
1378,3058
1005,3029
177,3107
925,3256
673,3176
1703,2681
2028,2665
1429,2701
1244,2663
1951,2845
391,2979
691,2597
1240,2557
1560,3195
1987,2736
2199,2862
633,2633
397,2420
896,2680
2191,3087
1815,3298
236,2428
529,2994
1812,3269
18,2602
1498,2939
1580,2812
301,2955
377,2785
1108,2524
1059,2548
2116,2974
997,2659
33,2368
1289,2719
1470,3035
314,2716
2073,2637
671,2848
1965,2815
2180,2979
422,2418
1454,3102
1296,3103
2137,2896
772,2526
1195,3290
1138,2644
2095,2499
1420,2659
419,2878
1274,2868
1197,2385
9,2421
1875,3105
19,2731
739,2634
215,2584
1032,2753
427,2784
1867,2748
1026,3294
1196,2983
665,2661
744,3049
678,2798
1862,2633
625,2426
1416,2513
680,2714
1895,2897
215,3290
1202,2571
1453,2795
316,2945
407,2475
1415,2546
1438,2435
1376,2682
1342,2944
2313,2348
1588,3096
1189,2543
1791,3006
270,2631
488,2681
155,3056
730,2761
1115,3030
896,3138
757,2474
1767,2870
1802,2796
10,3106
1320,2576
2147,2855
1173,3173
2216,3273
1712,3300
2293,3275
1777,2662
859,3114
2274,2810
562,2452
2008,2496
761,2441
1481,3145
306,2847
1149,3070
2059,3210
1837,3307
1795,2788
1061,3004
687,2429
2238,3171
1658,3267
809,2555
49,2588
2140,2574
1452,3302
1797,2587
1646,2477
164,2500
2283,3270
1526,2425
261,3197
1040,2531
622,2644
1233,2924
1831,2387
85,2835
292,2914
319,3071
1405,3165
1047,2845
2056,3220
107,3279
393,3304
1465,2374
2258,3196
341,2401
1349,2693
1253,2757
1266,3287
2308,2752
248,3179
86,2536
650,2445
1290,2527
2063,2361
1381,2374
1593,3151
754,3292
1778,2602
557,3059
1953,3220
71,2983
374,3013
319,2793
2009,2915
639,2965
215,2500
803,2755
1763,3045
1604,2533
511,3155
1843,3240
232,2545
1009,2539
726,2673
2112,3009
1623,2358
754,2503
854,3091
322,3202
1380,2391
1027,2900
1428,2374
501,2834
1748,2710
1708,2672
895,2428
1370,2967
2091,3215
1523,3240
0,2618
845,3094
222,2756
521,3233
1546,2684
504,2451
2088,3215
561,2950
412,2702
940,2748
1647,3034
491,2456
1015,2349
855,2412
1727,2509
1915,2419
1153,3306
293,2750
1495,2471
2105,3254
50,2489
1043,3014
810,2947
1688,2470
36,3144
50,3005
676,2792
2039,2937
1851,2704
389,2680
226,2460
1834,2597
1558,2420
1530,2436
782,2750
2269,2947
346,2998
2019,3198
98,2811
1293,3277
723,3226
2278,2735
191,2544
1408,3192
1840,2754
1365,2557
396,2652
1664,2598
849,2607
981,3303
107,2931
2252,2656
1131,2805
845,2570
1640,2789
472,3074
2031,2713
137,2695
319,2390
1077,2894
1953,2755
2137,2776
93,3034
853,2535
960,2837
1373,2406
1047,2839
2054,2675
375,3000
229,3001
885,3281
1682,2515
160,3097
1059,2758
1932,2909
1734,2527
1427,2828
2228,3224
1225,2491
1677,3112
185,2445
1944,2454
1453,3172
1589,3247
1958,3254
750,3019
1719,2605
551,2901
1413,2799
51,2630
2318,3303
713,3042
2225,2718
1144,2402
1501,2430
1505,2881
33,2966
1539,2347
1585,2378
2220,2859
1350,2813
919,2806
2238,2502
666,2401
1424,2964
138,2920
549,2520
999,3001
842,2491
1184,2907
517,2451
1745,3019
462,2500
1227,3044
1859,3087
233,2440
1071,2791
2186,3118
565,3277
1013,2732
369,2840
1665,3288
1868,2537
484,2950
1395,2953
780,2827
454,3107
402,2552
1168,3231
550,3015
2045,3198
401,3157
1544,3040
118,3052
73,3084
2160,2657
1141,2417
1408,2773
653,2482
1525,3063
690,2602
2246,3120
1431,2557
479,2628
480,2896
1242,3163
1109,2737
1292,2475
970,2819
1001,3112
585,3080
676,2874
510,2369
508,3232
133,2935
2182,2830
1295,2496
33,3154
1510,2814
1636,2578
523,3001
412,2660
1040,2375
1578,2565
2199,2876
1258,3258
1015,3135
2197,2499
1924,3002
1373,2366
809,3223
441,2355
1909,2927
973,2891
979,2962
998,2637
175,2920
2154,2672
2333,2373
2081,2430
1395,2917
1625,3111
260,2934
2052,2823
1028,2372
1471,3107
845,2496
2043,2746
2170,2945
1896,2829
2207,2874
1198,2753
488,2514
1108,2738
1216,2931
1464,3158
236,2946
2095,3183
1912,3192
24,2807
1272,2884
1193,2786
1514,2770
1943,2730
503,3131
1437,2988
1594,2483
87,3259
1360,2864
1650,2758
2082,3300
583,3225
357,3233
1109,3251
2176,2424
763,2662
1875,3228
1509,2391
1678,3124
74,2496
1654,3001
403,3278
575,2473
1403,2529
744,2807
65,2560
1084,2856
1894,2384
195,2445
1286,2743
404,2589
2211,3230
2132,2664
180,2786
2037,3138
523,3032
2221,2370
1880,2561
215,3274
1225,2888
306,2922
1429,2483
1348,2354
1925,2455
430,2519
1471,2631
339,2931
2193,3290
2212,3060
162,3262
1945,3289
235,2707
1499,2463
874,2946
1160,3137
1103,2686
1240,3064
1848,2972
1696,2696
1076,2975
2063,3084
1179,2691
1295,3270
227,2933
2076,2806
1546,2595
1781,2660
2166,3027
953,3102
96,2627
2326,2401
1252,3113
866,2922
738,2404
482,3080
997,2521
260,3002
585,2749
1399,2878
738,2925
369,2896
1927,2356
867,2974
1356,3304
374,2912
1939,2907
1729,2495
1536,2892
882,3257
130,3182
1405,2482
1432,2400
878,2778
318,2618
1734,2599
2214,2439
659,2481
1276,3277
289,2677
1973,2499
1516,2570
1061,2579
126,2864
1730,2594
1981,2764
1825,2945
2091,2914
565,2816
705,2420
361,2994
1632,2606
1868,3305
1838,3064
586,2860
822,2508
1197,3110
501,3292
1120,2753
512,3249
1606,2939
2123,3017
1145,3127
2128,2843
457,3129
1187,3215
1034,2449
92,2413
475,2407
2185,3302
1577,3235
1278,2394
1212,2462
14,2520
533,3099
393,2848
1285,2557
1255,2570
2129,3076
533,3188
2271,3002
2101,2447
829,2648
1645,3024
1997,2939
898,3116
1469,2652
1563,2398
434,3048
2052,2642
424,2938
398,2976
775,3127
306,3270
447,3224
2190,3272
1354,2491
2086,2362
516,2591
